Date,Open,High,Low,Close,Adj Close,Volume
2002-09-30,14.690853,14.690853,14.323582,14.369491,13.514650,201494
2002-10-01,14.461309,14.759717,14.392445,14.713808,13.838483,396596
2002-10-02,14.713808,14.713808,14.713808,14.713808,13.838483,0
2002-10-03,14.782671,14.782671,14.346537,14.690853,13.816895,269156
2002-10-04,14.782671,14.782671,14.576081,14.713808,13.838483,235505
2002-10-07,14.667899,14.736762,14.461309,14.621990,13.752130,294753
2002-10-08,14.713808,16.963345,14.369491,14.690853,13.816895,614325
2002-10-09,14.782671,14.874489,14.484263,14.507218,13.644185,178468
2002-10-10,14.461309,14.553127,14.369491,14.415400,13.557829,94548
2002-10-11,14.621990,14.621990,14.300628,14.369491,13.514650,118828
2002-10-14,14.644945,14.644945,14.231764,14.277673,13.428295,82539
2002-10-15,14.277673,14.277673,14.277673,14.277673,13.428295,0
2002-10-16,14.438354,14.461309,13.864493,13.956311,13.126050,483916
2002-10-17,13.933356,14.002220,13.703812,13.749721,12.931750,291252
2002-10-18,13.772675,13.864493,13.657903,13.680857,12.866984,325071
2002-10-21,13.634948,13.772675,13.543130,13.611994,12.802218,144270
2002-10-22,13.543130,13.634948,13.198814,13.313586,12.521561,186449
2002-10-23,13.267677,13.359495,12.624952,12.762679,12.003430,303869
2002-10-24,12.854497,12.854497,12.624952,12.647907,11.895485,225041
2002-10-25,12.510180,12.624952,11.982227,12.165863,11.442116,413250
2002-10-28,12.165863,12.165863,11.064049,11.431320,10.751271,758382
2002-10-29,11.592001,11.683819,11.132912,11.523138,10.837626,792700
2002-10-30,10.972231,12.395408,10.972231,11.959273,11.247817,835260
2002-10-31,12.165863,12.165863,11.637910,11.913364,11.204639,296341
2002-11-01,11.706774,12.051091,11.614956,11.890409,11.183050,125918
2002-11-04,11.936318,12.257681,11.844500,12.005182,11.290996,61526
2002-11-05,11.844500,11.867455,11.614956,11.683819,10.988748,149267
2002-11-06,11.683819,11.683819,11.683819,11.683819,10.988748,0
2002-11-07,11.660865,11.798592,11.500184,11.546093,10.859218,146468
2002-11-08,11.523138,11.523138,11.362457,11.431320,10.751271,155727
2002-11-11,11.477229,11.477229,11.155867,11.270639,10.600149,666415
2002-11-12,11.293593,11.339502,11.201776,11.224730,10.556973,79744
2002-11-13,11.477229,11.477229,11.201776,11.270639,10.600149,163284
2002-11-14,11.592001,11.592001,10.926322,10.949277,10.297904,392551
2002-11-15,11.018140,11.132912,10.513142,10.559051,9.930893,1098339
2002-11-18,11.247685,11.247685,10.306552,10.490187,9.866126,802184
2002-11-19,10.490187,10.490187,10.490187,10.490187,9.866126,0
2002-11-20,10.765641,10.834504,10.444278,10.490187,9.866126,661877
2002-11-21,10.467233,10.604960,10.168825,10.214734,9.607059,684459
2002-11-22,10.008144,10.536096,10.008144,10.306552,9.693416,476844
2002-11-25,10.352461,10.788595,10.329506,10.627914,9.995661,859480
2002-11-26,10.788595,11.178821,10.765641,11.041094,10.384260,972076
2002-11-27,11.109958,11.132912,10.880413,10.995185,10.341082,481610
2002-11-28,11.132912,11.201776,11.041094,11.087003,10.427438,302906
2002-11-29,11.132912,11.592001,10.673823,11.454275,10.772861,1302801
2002-12-02,11.592001,11.890409,11.477229,11.637910,10.945573,575369
2002-12-03,11.867455,11.867455,11.385411,11.500184,10.816040,519116
2002-12-04,11.408366,11.408366,11.109958,11.178821,10.513792,191030
2002-12-05,11.385411,11.385411,11.041094,11.087003,10.427438,319434
2002-12-06,11.385411,11.408366,11.018140,11.041094,10.384260,414178
2002-12-09,11.087003,11.201776,10.788595,10.857459,10.211549,300832
2002-12-10,11.224730,11.224730,10.811550,10.972231,10.319493,227352
2002-12-11,11.018140,11.224730,10.811550,10.903368,10.254727,203141
2002-12-12,11.018140,11.018140,10.375415,10.490187,9.866126,643646
2002-12-13,10.559051,10.650869,10.122916,10.214734,9.607059,625381
2002-12-16,10.513142,10.673823,10.444278,10.559051,9.930893,485818
2002-12-17,10.513142,10.880413,10.513142,10.719732,10.082017,635172
2002-12-18,11.339502,11.592001,10.972231,11.523138,10.837626,1772285
2002-12-19,11.523138,12.028136,11.477229,11.775637,11.075106,1624923
2002-12-20,11.890409,11.890409,11.247685,11.362457,10.686506,753757
2002-12-23,11.385411,11.385411,10.673823,10.880413,10.233137,436074
2002-12-24,11.592001,11.592001,10.604960,11.018140,10.362673,660965
2002-12-25,11.018140,11.018140,11.018140,11.018140,10.362673,0
2002-12-26,11.132912,11.155867,10.673823,10.765641,10.125192,689983
2002-12-27,10.972231,11.018140,10.122916,10.329506,9.715005,1620850
2002-12-30,10.444278,10.696778,10.329506,10.398370,9.779770,936915
2002-12-31,10.490187,10.559051,10.329506,10.467233,9.844538,744456
2003-01-01,10.719732,10.719732,10.352461,10.398370,9.779770,183173
2003-01-02,10.559051,10.673823,10.329506,10.398370,9.779770,598304
2003-01-03,10.650869,11.018140,10.329506,10.352461,9.736594,582614
2003-01-06,10.444278,10.559051,10.145870,10.191779,9.585472,292522
2003-01-07,10.168825,10.283597,10.122916,10.145870,9.542295,366967
2003-01-08,10.490187,10.490187,9.893371,9.939280,9.347993,422011
2003-01-09,9.686781,10.099962,9.686781,9.870417,9.283227,385519
2003-01-10,9.893371,9.916326,9.480191,9.526100,8.959392,491765
2003-01-13,9.709736,9.985189,9.640872,9.801554,9.218461,809176
2003-01-14,9.962235,10.054053,9.686781,9.755645,9.175282,1478799
2003-01-15,9.755645,10.077007,9.755645,9.962235,9.369583,657127
2003-01-16,9.847463,9.939280,9.549055,9.778599,9.196870,538840
2003-01-17,10.077007,10.077007,9.640872,9.824508,9.240047,297778
2003-01-20,9.985189,11.477229,9.824508,11.431320,10.751271,6783684
2003-01-21,11.683819,12.510180,10.742686,11.155867,10.492203,6826817
2003-01-22,10.995185,11.798592,10.995185,11.523138,10.837626,1607524
2003-01-23,11.706774,11.706774,11.064049,11.132912,10.470616,660762
2003-01-24,10.742686,11.155867,10.742686,10.972231,10.319493,836399
2003-01-27,11.178821,12.119954,11.178821,11.614956,10.923984,3116183
2003-01-28,11.913364,12.487225,11.706774,12.372453,11.636415,2435433
2003-01-29,12.624952,13.680857,12.624952,13.336540,12.543150,4939419
2003-01-30,13.313586,13.772675,12.854497,13.084041,12.305673,1516075
2003-01-31,14.277673,14.277673,12.487225,12.762679,12.003430,882399
2003-02-03,12.624952,14.461309,12.624952,14.071083,13.233996,1903333
2003-02-04,14.461309,14.461309,13.382449,13.566085,12.759039,1406260
2003-02-05,14.208810,14.530172,13.313586,13.359495,12.564741,654125
2003-02-06,13.543130,13.589039,13.290631,13.474267,12.672686,351458
2003-02-07,13.589039,13.634948,13.084041,13.152905,12.370440,391152
2003-02-10,13.152905,14.139946,13.152905,13.703812,12.888575,1878922
2003-02-11,13.726766,13.887447,13.543130,13.795630,12.974930,572405
2003-02-12,14.071083,14.071083,13.359495,13.520176,12.715861,401000
2003-02-13,13.520176,13.520176,13.520176,13.520176,12.715861,0
2003-02-14,13.772675,13.772675,12.877451,12.992223,12.219316,406334
2003-02-17,13.175859,13.336540,12.854497,13.084041,12.305673,1005743
2003-02-18,13.313586,13.313586,12.969269,13.267677,12.478384,571871
2003-02-19,13.244722,13.359495,13.015178,13.084041,12.305673,491135
2003-02-20,13.290631,13.313586,12.831542,12.946315,12.176140,457499
2003-02-21,12.854497,13.290631,12.854497,13.038132,12.262494,358893
2003-02-24,13.290631,13.290631,12.854497,12.854497,12.089785,376053
2003-02-25,12.923360,12.969269,12.716770,12.900406,12.132961,289693
2003-02-26,12.946315,12.946315,12.624952,12.854497,12.089785,199688
2003-02-27,12.877451,12.900406,12.693815,12.762679,12.003430,377591
2003-02-28,13.129950,14.553127,12.464271,12.556089,11.809130,3218017
2003-03-03,12.831542,12.831542,12.395408,12.418362,11.679595,835528
2003-03-04,12.395408,12.556089,12.257681,12.418362,11.679595,228689
2003-03-05,12.395408,12.739724,12.303590,12.395408,11.658005,1293781
2003-03-06,12.395408,12.487225,12.349499,12.395408,11.658005,195900
2003-03-07,12.349499,12.533134,12.211772,12.441316,11.701183,664091
2003-03-10,11.982227,12.510180,11.982227,12.418362,11.679595,292330
2003-03-11,12.579043,12.579043,12.234726,12.418362,11.679595,255484
2003-03-12,12.556089,12.693815,12.303590,12.418362,11.679595,684659
2003-03-13,12.395408,12.441316,12.280635,12.326544,11.593238,197689
2003-03-14,12.326544,12.326544,12.326544,12.326544,11.593238,0
2003-03-17,12.165863,12.441316,12.165863,12.395408,11.658005,714909
2003-03-18,12.395408,12.395408,12.395408,12.395408,11.658005,0
2003-03-19,12.395408,12.556089,12.372453,12.441316,11.701183,849671
2003-03-20,12.349499,13.382449,12.349499,13.313586,12.521561,493344
2003-03-21,13.198814,13.497222,13.084041,13.221768,12.435205,697467
2003-03-24,12.900406,12.900406,12.624952,12.716770,11.960250,110560
2003-03-25,12.624952,13.084041,12.441316,12.946315,12.176140,294855
2003-03-26,13.129950,13.566085,12.877451,13.428358,12.629507,767171
2003-03-27,13.152905,13.864493,13.152905,13.657903,12.845394,622868
2003-03-28,13.221768,13.749721,13.221768,13.680857,12.866984,362890
2003-03-31,13.497222,13.497222,12.441316,12.946315,12.176140,467388
2003-04-01,13.061087,13.497222,12.854497,13.359495,12.564741,208854
2003-04-02,13.657903,15.264715,13.313586,14.874489,13.989606,1423464
2003-04-03,15.104034,15.149943,14.048129,14.231764,13.385118,2092013
2003-04-04,14.185855,14.989261,14.094037,14.782671,13.903251,2065491
2003-04-07,14.966307,15.149943,14.185855,15.012216,14.119141,743138
2003-04-08,15.035170,15.035170,14.415400,14.828580,13.946430,346547
2003-04-09,14.805626,15.815622,14.576081,15.402442,14.486153,687293
2003-04-10,15.379487,15.723804,15.149943,15.517214,14.594095,765493
2003-04-11,14.920398,15.723804,14.805626,15.356533,14.442976,356978
2003-04-14,null,null,null,null,null,null
2003-04-15,15.494260,15.494260,14.323582,14.874489,13.989606,515788
2003-04-16,14.736762,15.264715,14.736762,15.058125,14.162317,595842
2003-04-17,15.058125,16.458347,14.805626,15.356533,14.442976,1279163
2003-04-18,15.356533,15.356533,15.356533,15.356533,14.442976,0
2003-04-21,15.609032,15.815622,15.081079,15.540168,14.615683,709735
2003-04-22,15.746759,15.976303,15.379487,15.471305,14.550917,821040
2003-04-23,15.609032,16.710846,15.195852,15.333578,14.421386,3040873
2003-04-24,15.149943,15.425396,14.048129,14.851535,13.968019,1223927
2003-04-25,14.920398,14.920398,14.277673,14.392445,13.536240,251484
2003-04-28,14.484263,14.920398,14.231764,14.690853,13.816895,408656
2003-04-29,14.874489,14.874489,14.576081,14.690853,13.816895,311142
2003-04-30,14.851535,15.838576,14.851535,15.517214,14.594095,2028926
2003-05-01,15.517214,15.517214,15.517214,15.517214,14.594095,0
2003-05-02,15.425396,16.159939,15.425396,15.654941,14.723629,1567137
2003-05-05,15.631986,15.815622,15.379487,15.494260,14.572508,725935
2003-05-06,15.333578,15.654941,15.333578,15.540168,14.615683,2227277
2003-05-07,15.609032,15.609032,15.218806,15.379487,14.464563,203982
2003-05-08,15.218806,15.494260,15.172897,15.425396,14.507740,132865
2003-05-09,13.841538,15.333578,13.841538,15.104034,14.205497,258511
2003-05-12,14.828580,15.149943,14.736762,15.035170,14.140729,185889
2003-05-13,14.920398,15.654941,14.667899,15.425396,14.507740,1351576
2003-05-14,15.379487,16.068121,15.379487,15.930394,14.982695,1548043
2003-05-15,16.068121,16.068121,15.609032,15.609032,14.680451,210682
2003-05-16,15.907440,16.114031,15.195852,15.700850,14.766807,481403
2003-05-19,15.907440,15.930394,15.609032,15.631986,14.702039,352053
2003-05-20,16.022211,16.045168,15.654941,15.953349,15.004286,442948
2003-05-21,16.045168,16.297667,15.861531,15.976303,15.025875,763670
2003-05-22,16.274712,16.297667,15.838576,16.068121,15.112229,442802
2003-05-23,16.114031,16.159939,15.953349,16.068121,15.112229,1886215
2003-05-26,16.068121,17.629025,16.068121,17.146980,16.126905,1107220
2003-05-27,17.353571,18.271749,16.733801,16.802664,15.803076,1975326
2003-05-28,17.330616,17.445389,16.940390,17.192888,16.170084,389641
2003-05-29,17.445389,18.501293,17.445389,17.996296,16.925695,2039640
2003-05-30,18.317657,18.317657,17.078117,17.491297,16.450741,660884
2003-06-02,17.789705,18.225840,17.124025,17.950386,16.882517,645192
2003-06-03,18.317657,19.189926,18.317657,19.029245,17.897196,2070251
2003-06-04,19.281746,19.419472,19.052200,19.189926,18.048323,1113008
2003-06-05,19.281746,19.281746,18.868565,19.235836,18.091496,858207
2003-06-06,18.937428,19.235836,18.524248,18.776747,17.659718,761760
2003-06-09,19.235836,19.281746,18.822657,19.006292,17.875610,301662
2003-06-10,18.822657,19.029245,18.088114,18.225840,17.141586,336355
2003-06-11,18.386520,19.052200,18.317657,18.868565,17.746073,569192
2003-06-12,18.822657,19.144018,18.317657,18.386520,17.292709,671834
2003-06-13,18.707884,20.199924,18.707884,19.327654,18.177853,1570187
2003-06-16,19.281746,19.281746,18.822657,18.937428,17.810844,420626
2003-06-17,19.396519,19.511290,19.029245,19.075155,17.940376,668353
2003-06-18,19.235836,19.235836,18.661976,18.983337,17.854017,959162
2003-06-19,19.029245,19.029245,18.179932,18.432430,17.335884,1067023
2003-06-20,18.432430,18.593113,17.812660,17.973341,16.904110,297765
2003-06-23,18.179932,18.248795,16.848574,16.940390,15.932607,833750
2003-06-24,17.353571,17.445389,16.917437,17.009254,15.997373,407230
2003-06-25,16.986300,17.629025,16.756756,17.330616,16.299620,660830
2003-06-26,17.422434,17.789705,17.422434,17.537207,16.493917,757471
2003-06-27,17.766750,18.042204,16.527210,17.674932,16.623453,816338
2003-06-30,17.812660,18.065159,17.674932,17.927431,16.860926,706607
2003-07-01,18.134022,18.134022,17.674932,17.950386,16.882517,221170
2003-07-02,17.904478,18.065159,17.445389,17.812660,16.752987,369823
2003-07-03,17.996296,18.088114,17.835613,17.950386,16.882517,391457
2003-07-04,17.904478,17.904478,17.146980,17.606070,16.558689,410037
2003-07-07,17.215843,17.560162,16.871527,16.986300,15.975785,1450419
2003-07-08,17.101072,17.215843,16.527210,16.802664,15.803076,1606195
2003-07-09,17.215843,17.215843,16.573118,16.641981,15.651951,562330
2003-07-10,16.894482,17.445389,16.550165,16.963345,15.954197,546198
2003-07-11,16.779709,17.353571,16.779709,17.146980,16.126905,288327
2003-07-14,17.399481,17.560162,17.169935,17.422434,16.385975,692266
2003-07-15,17.674932,18.042204,17.169935,17.284706,16.256441,3644943
2003-07-16,17.445389,17.583115,17.169935,17.422434,16.385975,1658662
2003-07-17,17.353571,19.350609,17.353571,18.248795,17.163174,6944465
2003-07-18,18.363567,19.327654,18.019251,18.937428,17.810844,6779885
2003-07-21,19.649017,20.131060,18.983337,19.189926,18.048323,8029655
2003-07-22,20.199924,20.659014,18.937428,20.245832,19.041409,6881109
2003-07-23,20.567196,20.980375,19.075155,19.534245,18.372154,11397452
2003-07-24,19.740833,21.944464,19.396519,21.646055,20.358328,8619599
2003-07-25,21.806736,21.806736,20.727877,21.554237,20.271976,3874926
2003-07-28,22.954458,22.954458,21.462420,21.852646,20.552635,4523105
2003-07-29,21.990372,21.990372,21.141056,21.347647,20.077677,1520447
2003-07-30,21.806736,21.806736,21.141056,21.232874,19.969736,1788682
2003-07-31,21.439465,24.194000,21.209921,23.252867,21.869555,13361846
2003-08-01,23.344685,24.561272,22.839685,24.308771,22.862646,6487667
2003-08-04,23.826729,24.492409,23.643093,24.056273,22.625166,3410581
2003-08-05,24.148090,26.030355,24.148090,24.928541,23.445543,7641005
2003-08-06,24.790815,24.790815,23.597183,23.803774,22.387693,5351709
2003-08-07,24.239908,24.423544,23.000368,23.505365,22.107037,4102499
2003-08-08,23.734909,24.079227,22.747869,23.321730,21.934324,5253408
2003-08-11,22.495371,24.239908,22.495371,23.849684,22.430866,4386579
2003-08-12,23.689001,24.446499,23.252867,23.711956,22.301329,2779640
2003-08-13,23.803774,24.308771,23.000368,23.161049,21.783199,5282062
2003-08-14,23.436502,25.249905,23.069231,24.469454,23.013767,4826247
2003-08-15,24.469454,24.469454,24.469454,24.469454,23.013767,0
2003-08-18,24.997406,26.581263,24.790815,26.168083,24.611347,5621955
2003-08-19,26.443537,29.243980,26.213991,28.325802,26.640697,9045366
2003-08-20,28.463530,29.152163,26.627172,27.797850,26.144157,4742897
2003-08-21,27.866713,28.624210,25.777857,28.302849,26.619116,5152661
2003-08-22,28.509438,29.335798,28.509438,29.175117,27.439495,4189473
2003-08-25,29.381706,29.542389,26.741945,28.463530,26.770237,6987812
2003-08-26,29.381706,29.496481,28.004440,29.335798,27.590612,3043643
2003-08-27,29.381706,30.506475,29.198072,30.322840,28.518934,3603556
2003-08-28,30.575338,31.447609,30.299887,31.309881,29.447258,3002542
2003-08-29,31.631245,32.136242,30.345795,31.814880,29.922213,2682361
2003-09-01,32.136242,32.457603,31.034428,31.447609,29.576794,1096680
2003-09-02,31.677153,31.883743,30.299887,30.575338,28.756414,1873187
2003-09-03,31.241018,31.975561,29.381706,29.611252,27.849676,5425111
2003-09-04,29.243980,29.840797,29.198072,29.680115,27.914448,1311350
2003-09-05,29.840797,30.047386,29.565344,29.748980,27.979214,1287002
2003-09-08,30.024431,30.185114,28.876709,28.945574,27.223604,1481254
2003-09-09,29.289890,29.955568,28.807846,29.221025,27.482670,2231200
2003-09-10,29.519434,29.840797,28.601255,29.312843,27.569021,1773012
2003-09-11,29.381706,29.955568,28.945574,29.060345,27.331547,1420628
2003-09-12,29.381706,29.519434,27.774895,28.279894,26.597525,2021487
2003-09-15,28.004440,29.427616,27.499441,28.555347,26.856590,2133271
2003-09-16,28.417620,28.968527,27.591261,28.738983,27.029303,1728620
2003-09-17,30.345795,31.998516,28.693073,29.014437,27.288370,2065324
2003-09-18,29.289890,30.437613,28.670118,30.001478,28.216696,1992392
2003-09-19,30.437613,31.218063,29.404661,29.794888,28.022390,2131259
2003-09-22,29.840797,29.840797,28.922619,28.945574,27.223604,577654
2003-09-23,26.696035,29.335798,26.696035,28.968527,27.245192,624451
2003-09-24,29.381706,31.080338,29.381706,30.758974,28.929127,2829278
2003-09-25,30.758974,30.988520,29.886705,30.667156,28.842772,1690564
2003-09-26,35.671230,36.681225,32.136242,34.707142,32.642414,12514971
2003-09-29,35.166229,37.599403,34.936687,35.281002,33.182144,5605429
2003-09-30,35.579411,36.681225,34.982594,36.474636,34.304764,5765335
2003-10-01,36.268044,37.415768,35.258049,35.441685,33.333263,5453101
2003-10-02,35.441685,35.441685,35.441685,35.441685,33.333263,0
2003-10-03,35.854866,36.084408,33.766010,34.408733,32.361759,5129419
2003-10-06,34.431686,34.844868,34.087372,34.431686,32.383347,3042674
2003-10-07,34.890778,35.556458,34.316917,34.959641,32.879890,5806688
2003-10-08,35.120323,35.579411,34.500553,34.982594,32.901482,4420380
2003-10-09,34.431686,34.890778,33.605328,34.546459,32.491291,4412835
2003-10-10,34.776005,35.166229,34.431686,34.890778,32.815128,3610520
2003-10-13,35.303959,37.484631,35.303959,36.199181,34.045692,3956011
2003-10-14,36.382816,36.497589,32.182152,33.215103,31.239145,4919532
2003-10-15,33.238056,36.268044,32.962605,35.786003,33.657093,8205797
2003-10-16,35.854866,35.923729,34.661232,35.510548,33.398029,2061723
2003-10-17,35.533501,36.704182,35.349869,35.854866,33.721855,4308173
2003-10-20,36.268044,36.268044,33.995556,34.385780,32.340172,3419117
2003-10-21,35.235092,35.235092,32.273968,33.444649,31.455032,3779455
2003-10-22,33.743053,34.202145,32.136242,32.457603,30.526701,3775771
2003-10-23,33.054420,35.349869,32.824875,34.798962,32.728779,8266772
2003-10-24,34.936687,35.946682,34.936687,35.487595,33.376438,4388112
2003-10-27,36.038502,37.415768,34.890778,35.074413,32.987835,5877500
2003-10-28,35.074413,40.835983,34.890778,38.081448,35.815987,17699473
2003-10-29,38.104401,40.078484,37.484631,39.619396,37.262440,6616662
2003-10-30,39.803032,41.960751,39.527576,41.226208,38.773663,8814973
2003-10-31,41.272118,42.833019,39.573486,41.501663,39.032734,7269670
2003-11-03,41.685299,41.868935,39.389851,39.619396,37.262440,3542472
2003-11-04,40.078484,41.226208,39.366898,39.757122,37.391975,4240844
2003-11-05,40.078484,40.262119,38.104401,38.586445,36.290943,3060986
2003-11-06,38.747128,40.262119,38.379856,38.930763,36.614777,5812430
2003-11-07,39.298035,39.894852,38.793037,39.114399,36.787483,1914571
2003-11-10,45.908916,45.908916,38.356899,38.655308,36.355705,1762243
2003-11-11,39.252125,41.019619,39.252125,40.147350,37.758987,5631365
2003-11-12,40.124393,40.514622,38.127357,39.045536,36.722721,6581442
2003-11-13,38.793037,39.642349,37.874859,38.081448,35.815987,3813254
2003-11-14,38.104401,39.320988,37.645313,38.678265,36.377304,5340485
2003-11-17,39.252125,39.252125,38.333946,38.655308,36.355705,2255579
2003-11-18,38.793037,38.793037,37.668266,38.035538,35.772812,1982900
2003-11-19,39.481670,39.619396,37.783039,37.943722,35.686447,4186583
2003-11-20,37.897812,38.333946,37.530540,37.691223,35.448975,2345809
2003-11-21,37.920765,38.104401,36.841908,37.438725,35.211498,1935205
2003-11-24,37.622356,37.828949,36.841908,37.232132,35.017200,1026933
2003-11-25,38.104401,38.999626,37.117359,37.760086,35.513744,1748849
2003-11-26,37.760086,37.760086,37.760086,37.760086,35.513744,0
2003-11-27,37.300995,38.058495,35.808956,37.415768,35.189899,4435541
2003-11-28,37.989632,39.252125,37.874859,38.930763,36.614777,3364947
2003-12-01,39.229172,39.435760,37.943722,38.058495,35.794392,1242682
2003-12-02,38.907806,39.320988,37.415768,37.599403,35.362614,948643
2003-12-03,37.645313,38.012585,37.186226,37.278042,35.060368,1186442
2003-12-04,37.507587,38.930763,36.979633,37.805992,35.556915,2844381
2003-12-05,38.563492,39.252125,37.186226,38.770081,36.463650,3426913
2003-12-08,38.701218,42.121433,38.402809,41.593479,39.119080,9385477
2003-12-09,41.318027,43.567562,41.318027,42.557568,40.025818,10493359
2003-12-10,42.236206,42.603477,39.596443,39.963715,37.586273,3311676
2003-12-11,40.583485,41.272118,39.757122,40.101440,37.715809,2428024
2003-12-12,40.078484,41.777115,39.206215,40.950756,38.514595,7024543
2003-12-15,41.731205,42.695293,40.790073,41.134392,38.687309,5012703
2003-12-16,41.157345,42.236206,40.308029,41.318027,38.860023,6857258
2003-12-17,41.731205,42.236206,41.088482,41.386890,38.924786,6387118
2003-12-18,41.524616,43.406883,41.455753,42.718246,40.176949,9710289
2003-12-19,43.338020,43.613472,41.868935,42.213249,39.701988,4591772
2003-12-22,42.534615,44.807102,42.052570,44.049606,41.429100,10541683
2003-12-23,44.531651,46.207325,44.531651,44.944832,42.271072,13057550
2003-12-24,45.610512,50.178448,44.990742,49.329132,46.394554,24090166
2003-12-25,49.329132,49.329132,49.329132,49.329132,46.394554,0
2003-12-26,50.958900,51.417988,47.837093,48.892998,45.984352,12593235
2003-12-29,49.122543,50.362083,48.479816,48.755272,45.854813,5386241
2003-12-30,49.260269,49.650494,48.204365,48.640499,45.746883,6618970
2003-12-31,49.076633,49.902992,48.204365,48.250275,45.379868,4147660
2004-01-01,48.961861,51.372078,48.663452,50.981853,47.948948,6775574
